DateOfBite,Breed,Age,Gender,SpayNeuter,Borough
July 23 2017,Chihuahua,5,M,FALSE,Queens
July 22 2017,MORKIE,16,M,TRUE,Queens
July 27 2017,Shar-Pei; Chinese,1,M,FALSE,Queens
July 24 2017,FRENCH HOUND MIX,7,M,TRUE,Queens
July 28 2017,Jack Russ,10,M,TRUE,Queens
July 30 2017,Poodle; Standard,6,F,FALSE,Queens
July 29 2017,COCKAPOO MIX,3,M,TRUE,Queens
July 29 2017,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Queens
August 01 2017,CHIHUAHUA MIX,5,M,TRUE,Queens
July 31 2017,SHIH TZU / YORKSHIRE MIX,8,M,TRUE,Queens
July 31 2017,SPANIEL MIXED BREED,2,M,TRUE,Queens
August 01 2017,German Shepherd,4,F,FALSE,Queens
August 01 2017,MIXED BREED,4,F,FALSE,Queens
July 30 2017,DOGO,1,M,FALSE,Queens
August 02 2017,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Queens
August 02 2017,Bull Dog; French,3,M,FALSE,Queens
August 04 2017,PIT BULL MIX,2,F,FALSE,Queens
August 06 2017,German Shepherd,2,F,TRUE,Queens
August 08 2017,MIXED BREED,5,F,FALSE,Queens
August 08 2017,PIT BULL / STAFFORDSHIRE,3,M,TRUE,Queens
August 08 2017,Boston Terrier,1,M,TRUE,Queens
August 08 2017,Boston Terrier,1,M,TRUE,Queens
August 04 2017,MALTESE / POODLE MIX,5,M,TRUE,Queens
August 10 2017,Pomeranian,4,M,TRUE,Queens
August 09 2017,Yorkshire Terrier,5,F,TRUE,Queens
August 11 2017,Doberman Pinscher,4,F,FALSE,Queens
August 01 2017,STAFFORDSHIRE,3,F,TRUE,Queens
August 12 2017,Rottweiler,2,M,FALSE,Queens
August 12 2017,PIT BULL / SHEPHERD MIX,2,F,TRUE,Queens
August 13 2017,Maltese,7,M,TRUE,Queens
August 13 2017,Labrador Retriever,2,M,TRUE,Queens
August 13 2017,Shetland Sheepdog,9,M,TRUE,Queens
August 14 2017,Chihuahua,1,M,TRUE,Queens
August 15 2017,BEAGLE / CHIHUAHUA MIX,1,M,FALSE,Queens
August 15 2017,Jindo Dog;,10,M,TRUE,Queens
August 16 2017,Pit Bull,2,M,TRUE,Queens
August 16 2017,SHIBA INU MIX,5,M,TRUE,Queens
August 15 2017,POODLE MIX,5,M,TRUE,Queens
August 17 2017,FRENCH / ENGLISH BULL DOG MIX,2,F,FALSE,Queens
August 18 2017,Shih Tzu,10,M,TRUE,Queens
August 17 2017,MALTESE / POODLE MIX,6,M,TRUE,Queens
August 17 2017,American Pit Bull Mix / Pit Bull Mix,12,F,TRUE,Queens
August 19 2017,West High White Terrier,12,M,TRUE,Queens
August 20 2017,Bichon Frise,3,M,FALSE,Queens
August 21 2017,American Pit Bull Mix / Pit Bull Mix,10,M,TRUE,Queens
August 16 2017,Doberman Pinscher,5,M,FALSE,Queens
August 21 2017,Pomeranian,10,M,FALSE,Queens
August 07 2017,LABRADOR MIX,13,M,TRUE,Queens
August 22 2017,American Pit Bull Terrier/Pit Bull,7,M,FALSE,Queens
August 24 2017,GERMAN SHEPHERD / ROTTWEILER MIX,8,M,TRUE,Queens
August 25 2017,Bichon Frise,3,M,FALSE,Queens
August 27 2017,Maltese,2,M,FALSE,Queens
August 26 2017,Jack Russ,3,M,FALSE,Queens
August 24 2017,PIT BULL / GERMAN SHEPHERD MIX,1,F,FALSE,Queens
August 20 2017,PUG / RETRIEVER / SHIH TZU MIX,5,M,FALSE,Queens
August 28 2017,Pit Bull,4,F,TRUE,Queens
August 30 2017,SHIH TZU / BICHON MIX,2,M,TRUE,Queens
August 30 2017,Siberian Husky,12,F,TRUE,Queens
August 31 2017,COCKAPOO MIX,3,M,TRUE,Queens
August 31 2017,Shih Tzu,13,M,FALSE,Queens
September 04 2017,PIT BULL / ROTTWEILER MIX,3,F,TRUE,Queens
August 31 2017,Maltese,5,M,TRUE,Queens
September 04 2017,MIXED BREED,4,M,TRUE,Queens
September 05 2017,Wheaton Terrier,6,M,TRUE,Queens
September 06 2017,Rottweiler,1,M,FALSE,Queens
September 07 2017,Cocker Spaniel,4,M,TRUE,Queens
September 10 2017,GERMAN SHEPHERD MIX,6,M,TRUE,Queens
September 10 2017,POMERANIAN / POODLE MIX,2,M,FALSE,Queens
September 11 2017,PIT BULL / LABRADOR MIX,7,F,TRUE,Queens
September 07 2017,TERRIER MIX,1,M,TRUE,Queens
September 12 2017,POODLE / FRENCH BULL DOG,8,M,TRUE,Queens
September 13 2017,COATED XOLO,2,F,TRUE,Queens
September 13 2017,LABRADOR / PIT BULL MIX,8,F,TRUE,Queens
September 14 2017,Pit Bull,1,M,FALSE,Queens
September 13 2017,Rottweiler,3,M,FALSE,Queens
September 17 2017,Shiba Inu,1,F,FALSE,Queens
September 17 2017,German Shepherd,5,M,FALSE,Queens
September 16 2017,Shih Tzu,3,F,FALSE,Queens
September 16 2017,POMERANIAN MIX,6,M,TRUE,Queens
September 17 2017,Cane Corso,2,M,TRUE,Queens
September 17 2017,AMERICAN STAFFORDSHIRE TERRIER / PIT BULL,2,F,TRUE,Queens
September 14 2017,COCKER SPANIEL / BEAGLE MIX,2,M,FALSE,Queens
September 19 2017,LHASA APSO MIX,15,F,TRUE,Queens
September 20 2017,CHIHUAHUA MIX,5,M,FALSE,Queens
September 20 2017,Yorkshire Terrier,2,M,TRUE,Queens
September 21 2017,AMERICAN STAFFORDSHIRE / PIT BULL MIX,2,M,FALSE,Queens
September 21 2017,AMERICAN STAFFORDSHIRE / PIT BULL,2,M,FALSE,Queens
September 13 2017,PIT BULL /GERMAN SHEPHERD MIX,1,F,FALSE,Queens
September 22 2017,Pomeranian,6,F,TRUE,Queens
September 22 2017,Shih Tzu,8,M,FALSE,Queens
September 25 2017,Puggle,11,M,TRUE,Queens
September 23 2017,MIXED BREED (MINI AUSSIE MIX),3,F,TRUE,Queens
September 23 2017,Bull Terrier,1,M,FALSE,Queens
September 25 2017,American Pit Bull Mix / Pit Bull Mix,1,F,FALSE,Queens
September 25 2017,German Pinscher,4,M,TRUE,Queens
September 25 2017,Pit Bull,4,M,FALSE,Queens
September 26 2017,AMERICAN STAFFORD MIX,2,F,TRUE,Queens
September 28 2017,MIXED BREED,3,F,TRUE,Queens
October 01 2017,Pit Bull,4,M,FALSE,Queens
September 22 2017,Pit Bull,3,M,FALSE,Queens
September 29 2017,Bull Dog; English,3,M,FALSE,Queens
September 30 2017,JINDO / JACK RUSS MIX,3,F,TRUE,Queens
October 01 2017,Jack Russ,4,M,FALSE,Queens
October 06 2017,Poodle; Toy,3,F,FALSE,Queens
October 08 2017,PIT BULL MIX,3,M,TRUE,Queens
October 09 2017,SIBERIAN HUSKY MIX,4,F,FALSE,Queens
October 09 2017,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Queens
September 15 2017,Siberian Husky,4,F,TRUE,Queens
September 01 2017,Shih Tzu,8,M,TRUE,Queens
October 12 2017,American Eskimo,6,M,FALSE,Queens
October 11 2017,West High White Terrier,2,M,TRUE,Queens
October 12 2017,Maltese,3,F,FALSE,Queens
October 11 2017,COCKER SPANIEL / POODLE MIX,4,M,TRUE,Queens
October 15 2017,Bull Dog; English,4,M,FALSE,Queens
October 13 2017,Pit Bull,1,M,TRUE,Queens
October 07 2017,PIT BULL / LABRADOR MIX,11,M,TRUE,Queens
October 10 2017,CANE CHARLES / SHIH TZU MIX,2,M,TRUE,Queens
October 18 2017,American Pit Bull Mix / Pit Bull Mix,5,F,TRUE,Queens
October 18 2017,DACHSHUND,5,M,TRUE,Queens
October 17 2017,Pomeranian,5,M,FALSE,Queens
October 22 2017,SHIH TZU MIX,6,M,TRUE,Queens
October 21 2017,Doberman Pinscher,4,M,FALSE,Queens
October 21 2017,Shih Tzu,15,F,TRUE,Queens
October 21 2017,Siberian Husky,3,M,FALSE,Queens
October 21 2017,SHEPHERD / GREYHOUND MIX,6,M,TRUE,Queens
October 22 2017,Boxer,5,M,TRUE,Queens
October 21 2017,GOLDEN RETRIEVER / DOODLE MIX,5,F,FALSE,Queens
October 23 2017,German Shepherd,8,M,TRUE,Queens
October 20 2017,Siberian Husky,4,F,TRUE,Queens
October 22 2017,Shih Tzu,4,M,FALSE,Queens
October 23 2017,Cocker Spaniel,7,M,FALSE,Queens
October 23 2017,Pit Bull,8,M,TRUE,Queens
October 25 2017,SHIH TZU / POODLE MIX,3,M,TRUE,Queens
October 24 2017,German Shepherd,3,F,FALSE,Queens
October 26 2017,Yorkshire Terrier,4,F,FALSE,Queens
October 28 2017,BICHON FRISE / POODLE MIX,1,M,TRUE,Queens
October 28 2017,American Pit Bull Terrier/Pit Bull,3,M,TRUE,Queens
October 28 2017,LABRADOR MIX,7,M,TRUE,Queens
October 30 2017,CHIHUAHUA / DACHSHUNG MIX,7,M,TRUE,Queens
August 28 2017,Yorkshire Terrier,2,M,TRUE,Queens
October 08 2017,Yorkshire Terrier,2,M,TRUE,Queens
October 21 2017,PIT BULL / LABRADOR MIX,3,M,TRUE,Queens
October 30 2017,Bull Dog; English,3,M,TRUE,Queens
October 31 2017,CHIHUAHUA MIX,1,M,FALSE,Queens
October 31 2017,Cocker Spaniel,2,M,TRUE,Queens
November 01 2017,Bichon Frise,1,M,FALSE,Queens
November 02 2017,HOUND MIX,3,M,TRUE,Queens
November 02 2017,Schnauzer; Standard,9,M,TRUE,Queens
November 04 2017,MIXED,5,M,TRUE,Queens
November 07 2017,YORKIE CHON,4,M,TRUE,Queens
November 08 2017,Shiba Inu,9,M,TRUE,Queens
November 08 2017,Pit Bull,2,M,TRUE,Queens
November 10 2017,Maltese,12,F,FALSE,Queens
November 10 2017,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE,Queens
November 10 2017,LABRADOR / HOUND MIX,2,M,FALSE,Queens
November 11 2017,Cocker Spaniel,7,F,TRUE,Queens
November 15 2017,Pit Bull,3,M,FALSE,Queens
November 15 2017,MIXED BREED,4,M,TRUE,Queens
November 15 2017,Chihuahua,12,F,TRUE,Queens
November 16 2017,AMERICAN BULLY,2,F,TRUE,Queens
November 18 2017,Maltese,7,M,TRUE,Queens
November 17 2017,Bull dog,1,M,FALSE,Queens
November 19 2017,Bull Dog; French,1,M,FALSE,Queens
November 20 2017,SHIH TZU / POODLE MIX,3,M,FALSE,Queens
November 21 2017,Boston Terrier,9,F,TRUE,Queens
November 22 2017,Pekingese,7,M,TRUE,Queens
November 24 2017,Shih Tzu,2,M,FALSE,Queens
November 08 2017,Chihuahua,13,F,TRUE,Queens
November 19 2017,LABRADOR MIX,8,M,TRUE,Queens
October 30 2017,German Shepherd,3,M,FALSE,Queens
November 28 2017,Siberian Husky,4,F,TRUE,Queens
November 27 2017,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Queens
November 30 2017,Boston Terrier,8,F,TRUE,Queens
December 02 2017,MIXED BREED,2,M,FALSE,Queens
December 04 2017,Maltese,8,F,TRUE,Queens
December 08 2017,BEAGLE MIX,10,M,TRUE,Queens
December 03 2017,Siberian Husky,8,M,TRUE,Queens
December 07 2017,YORKIE / JACK RUSSELL MIX,8,F,FALSE,Queens
December 13 2017,BEAGLE MIX,1,F,TRUE,Queens
December 10 2017,COCKAPOO,11,M,TRUE,Queens
December 14 2017,Maltese,4,M,FALSE,Queens
December 16 2017,COLLIE MIX,2,M,FALSE,Queens
December 16 2017,Bull Dog; French,2,M,FALSE,Queens
December 12 2017,Maltese,5,M,TRUE,Queens
December 19 2017,German Shepherd,10,M,TRUE,Queens
December 22 2017,Poodle; Standard,3,M,FALSE,Queens
December 22 2017,PUG / JACK RUSS MIX,8,F,TRUE,Queens
December 22 2017,Beagle,10,M,FALSE,Queens
December 09 2017,PIT BULL / BOSTON TERRIER MIX,4,M,TRUE,Queens
December 26 2017,Chihuahua,3,M,FALSE,Queens
December 20 2017,Schnauzer; Miniature,7,M,TRUE,Queens
December 25 2017,MIXED BREED,4,M,FALSE,Queens
December 30 2017,POODLE / MALTESE MIX,2,F,FALSE,Queens
December 31 2017,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE,Queens
December 21 2017,DACHSHUND / POODLE MIX,2,M,FALSE,Queens
December 27 2017,PIT BULL MIX / TERRIER MIX,3,M,TRUE,Queens
December 27 2017,Shar-Pei; Chinese,12,F,TRUE,Queens
January 14 2015,Mixed/Other,8,M,TRUE,Staten Island
January 17 2015,Pit Bull,3,M,FALSE,Staten Island
January 18 2015,Akita,4,F,FALSE,Staten Island
January 17 2015,Pit Bull,10,M,FALSE,Staten Island
January 20 2015,Pit Bull,1,M,FALSE,Staten Island
January 24 2015,Labrador Retriever,1,M,TRUE,Staten Island
January 26 2015,Rottweiler,2,F,FALSE,Staten Island
February 02 2015,Pit Bull,6,M,FALSE,Staten Island
February 02 2015,Shih Tzu,5,M,FALSE,Staten Island
January 31 2015,Rottweiler,6,F,TRUE,Staten Island
February 03 2015,German Shepherd,6,M,TRUE,Staten Island
January 31 2015,MALTESE MIX,3,M,TRUE,Staten Island
February 17 2015,Jack Russ,6,M,TRUE,Staten Island
February 18 2015,Pit Bull,1,M,FALSE,Staten Island
February 10 2015,Pit Bull,1,M,FALSE,Staten Island
February 18 2015,Jack Russ,8,M,FALSE,Staten Island
February 19 2015,Pit Bull,2,M,FALSE,Staten Island
February 17 2015,German Shepherd,3,M,TRUE,Staten Island
February 28 2015,Welsh Corgi; Pembroke,9,M,FALSE,Staten Island
March 02 2015,Bull dog,1,M,FALSE,Staten Island
March 03 2015,Poodle; Toy,7,F,TRUE,Staten Island
March 07 2015,Cocker Spaniel,8,M,FALSE,Staten Island
March 08 2015,Labrador Retriever Crossbreed,2,M,TRUE,Staten Island
March 12 2015,German Shepherd,1,M,TRUE,Staten Island
March 14 2015,American Pit Bull Mix / Pit Bull Mix,8,F,TRUE,Staten Island
March 18 2015,Chihuahua,4,M,FALSE,Staten Island
March 22 2015,Mastiff; Bull,8,M,TRUE,Staten Island
March 25 2015,TOY YORKIE,4,M,TRUE,Staten Island
March 25 2015,AMERICAN BULL,1,F,FALSE,Staten Island
March 31 2015,Labrador Retriever,4,M,FALSE,Staten Island
April 02 2015,Brussels Griffon,1,F,FALSE,Staten Island
April 02 2015,Shiba Inu,6,M,TRUE,Staten Island
April 05 2015,SHEPHERD MIX,3,M,FALSE,Staten Island
April 04 2015,Labrador Retriever,1,F,TRUE,Staten Island
April 04 2015,MALTESE - POODLE X,3,M,FALSE,Staten Island
April 08 2015,Labrador Retriever Crossbreed,7,M,TRUE,Staten Island
April 11 2015,Maltese,13,M,TRUE,Staten Island
April 10 2015,Akita,3,M,TRUE,Staten Island
April 08 2015,Golden Retriever,7,F,TRUE,Staten Island
April 06 2015,SHEPARD MIX,2,M,TRUE,Staten Island
March 29 2015,Doberman Pinscher,4,M,TRUE,Staten Island
April 03 2015,Yorkshire Terrier,12,F,TRUE,Staten Island
March 25 2015,Cocker Spaniel,15,M,TRUE,Staten Island
April 17 2015,Labrador Retriever,12,M,FALSE,Staten Island
April 18 2015,COOKAPOO,8,M,TRUE,Staten Island
April 20 2015,JSCK RUSSEL/DALMATION,8,F,TRUE,Staten Island
April 20 2015,Collie; Border,7,M,FALSE,Staten Island
April 24 2015,Wheaton Terrier,7,M,FALSE,Staten Island
April 27 2015,Shih Tzu,3,M,FALSE,Staten Island
April 27 2015,Pit Bull,1.5,M,TRUE,Staten Island
April 27 2015,American Staffordshire Terrier,2,M,TRUE,Staten Island
May 02 2015,Labrador Retriever,7,M,TRUE,Staten Island
May 02 2015,Beagle,6,F,TRUE,Staten Island
April 22 2015,PIT BULL/DOGO ARGENTINO,4,M,TRUE,Staten Island
May 04 2015,Pit Bull,13,F,TRUE,Staten Island
May 05 2015,Yorkshire Terrier,3,F,FALSE,Staten Island
May 05 2015,Pit Bull,3,M,TRUE,Staten Island
May 06 2015,American Staffordshire Terrier,2,M,FALSE,Staten Island
May 05 2015,Pit Bull,4,M,FALSE,Staten Island
May 08 2015,RUSSELL TERR,1,M,TRUE,Staten Island
May 07 2015,Golden Retriever,9,F,TRUE,Staten Island
May 11 2015,American Pit Bull Terrier/Pit Bull,1,F,TRUE,Staten Island
May 20 2015,RETRIEVER/LAB X,7,M,TRUE,Staten Island
May 23 2015,Beagle,7,F,TRUE,Staten Island
May 25 2015,Beagle,15,F,TRUE,Staten Island
May 26 2015,Havanese,6,M,TRUE,Staten Island
May 20 2015,Shih Tzu,1,M,TRUE,Staten Island
May 28 2015,LAB/SHEPHERD X,12,F,TRUE,Staten Island
May 23 2015,American Pit Bull Terrier/Pit Bull,4,F,FALSE,Staten Island
June 06 2015,Pit Bull,5,M,TRUE,Staten Island
June 05 2015,Pit Bull,2,F,TRUE,Staten Island
June 06 2015,Bull Dog; English,3,M,FALSE,Staten Island
June 06 2015,American Pit Bull Mix / Pit Bull Mix,1,F,TRUE,Staten Island
June 10 2015,Cane Corso,1,M,TRUE,Staten Island
June 08 2015,MALTESE/SHIH TZU,1,F,TRUE,Staten Island
June 10 2015,Pit Bull,3,F,FALSE,Staten Island
June 06 2015,MUTT,5,F,TRUE,Staten Island
June 11 2015,Labrador Retriever,4,M,TRUE,Staten Island
June 19 2015,Miniature Pinscher,5,M,TRUE,Staten Island
June 21 2015,MASTIFF/LABRADOR,12,M,TRUE,Staten Island
June 24 2015,Lhasa Apso,8,M,TRUE,Staten Island
June 23 2015,Beagle,4,M,TRUE,Staten Island
June 25 2015,Pit Bull,2,M,FALSE,Staten Island
June 27 2015,CHIHUAHUA/POODLE/MALTESE,12,M,TRUE,Staten Island
June 28 2015,TERRIER- X,8,M,TRUE,Staten Island
July 01 2015,Staffordshire Bull Terrier,10,M,TRUE,Staten Island
July 03 2015,German Shepherd,10,F,FALSE,Staten Island
July 04 2015,Golden Retriever,3,M,TRUE,Staten Island
July 04 2015,Pit Bull,4,M,TRUE,Staten Island
July 02 2015,Pit Bull,7,F,TRUE,Staten Island
July 07 2015,Lhasa Apso,8,M,TRUE,Staten Island
July 11 2015,AUSTRALIAN CATTLE,5,M,FALSE,Staten Island
July 06 2015,Mastiff; Neapolitan,4,M,FALSE,Staten Island
July 01 2015,BOERBOEL,1,M,TRUE,Staten Island
July 13 2015,Rottweiler,4,F,FALSE,Staten Island
July 14 2015,Maltese,2,M,TRUE,Staten Island
July 14 2015,Pit Bull,7,M,FALSE,Staten Island
July 14 2015,Puggle,8,M,TRUE,Staten Island
July 18 2015,TERRIER,3,M,TRUE,Staten Island
July 20 2015,German Shepherd,7,M,FALSE,Staten Island
July 25 2015,Yorkshire Terrier,4,M,FALSE,Staten Island
July 28 2015,Mixed/Other,5,F,TRUE,Staten Island
August 02 2015,ROTTWEILER/BOXER,4,F,TRUE,Staten Island
August 01 2015,TERRIER,6,M,TRUE,Staten Island
July 27 2015,Mixed/Other,2,M,TRUE,Staten Island
August 02 2015,Shih Tzu,2,F,FALSE,Staten Island
August 05 2015,Cocker Spaniel,4,M,TRUE,Staten Island
August 05 2015,Siberian Husky,9,M,TRUE,Staten Island
August 04 2015,Pit Bull,2,M,FALSE,Staten Island
August 09 2015,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Staten Island
August 07 2015,MALSHI,1,F,FALSE,Staten Island
July 30 2015,American Pit Bull Mix / Pit Bull Mix,1,F,FALSE,Staten Island
August 02 2015,Boxer,5,M,FALSE,Staten Island
August 15 2015,Mastiff; Old English,4,M,FALSE,Staten Island
August 19 2015,YORKIE/MALTESE/SHIH TZU,6.5,M,FALSE,Staten Island
August 21 2015,COCKER SPANIEL/FLAT COATED RETRIEVER/CHATHAM HILL,3,M,TRUE,Staten Island
August 27 2015,Doberman Pinscher,1,M,FALSE,Staten Island
August 30 2015,COCKER SPAN/ POODLE X,3,M,FALSE,Staten Island
September 01 2015,Shih Tzu,8,M,FALSE,Staten Island
September 03 2015,Pit Bull,7,F,TRUE,Staten Island
August 28 2015,Chihuahua Crossbreed,3,M,TRUE,Staten Island
September 06 2015,Yorkshire Terrier,12,M,TRUE,Staten Island
September 07 2015,Yorkshire Terrier,7,M,TRUE,Staten Island
September 11 2015,SHEPHERD,1,F,TRUE,Staten Island
September 11 2015,Jack Russ,7,M,TRUE,Staten Island
September 10 2015,MIXED BREED,5,F,TRUE,Staten Island
September 17 2015,DASCHOUND,7,M,TRUE,Staten Island
September 18 2015,Poodle; Standard,10,M,TRUE,Staten Island
September 21 2015,Labradoodle,4,M,TRUE,Staten Island
September 17 2015,Dachshund Smooth Coat,13,F,TRUE,Staten Island
September 19 2015,American Pit Bull Mix / Pit Bull Mix,3,F,FALSE,Staten Island
September 27 2015,American Pit Bull Mix / Pit Bull Mix,5,M,FALSE,Staten Island
September 27 2015,Chihuahua,10,F,TRUE,Staten Island
October 07 2015,Dachshund Smooth Coat,5,M,FALSE,Staten Island
October 08 2015,Pit Bull,3,F,FALSE,Staten Island
October 09 2015,Shih Tzu,2,M,FALSE,Staten Island
October 12 2015,Pit Bull,9,M,FALSE,Staten Island
October 12 2015,Pit Bull,9,M,FALSE,Staten Island
October 13 2015,Staffordshire Bull Terrier,3,M,TRUE,Staten Island
October 17 2015,Doberman Pinscher,3,M,FALSE,Staten Island
October 22 2015,ROTTWEILER/SIB HUSKY,4,M,FALSE,Staten Island
October 26 2015,Pit Bull,5,M,TRUE,Staten Island
October 12 2015,Beagle Crossbreed,2,F,FALSE,Staten Island
October 28 2015,Chihuahua,1,F,FALSE,Staten Island
October 27 2015,Chihuahua Crossbreed,4,M,TRUE,Staten Island
November 04 2015,Maltese,6,F,FALSE,Staten Island
November 04 2015,American Staffordshire Terrier,4.6,M,TRUE,Staten Island
November 06 2015,ROTTWEILER/ SHEPHERD,2,M,TRUE,Staten Island
October 29 2015,Bull Dog; English,2,M,TRUE,Staten Island
November 05 2015,Chow Chow,7,M,FALSE,Staten Island
November 12 2015,Yorkshire Terrier,1,F,FALSE,Staten Island
November 13 2015,American Pit Bull Terrier/Pit Bull,3,M,TRUE,Staten Island
November 16 2015,Mixed/Other,3,M,TRUE,Staten Island
November 21 2015,Mixed/Other,8,M,TRUE,Staten Island
November 06 2015,PIT BULL/BOXER MIX,5,M,FALSE,Staten Island
November 12 2015,Chihuahua,6,F,TRUE,Staten Island
November 25 2015,Mixed/Other,5,M,TRUE,Staten Island
October 31 2015,Shih Tzu,4,M,TRUE,Staten Island
November 28 2015,Pomeranian,5,M,TRUE,Staten Island
December 14 2015,Pit Bull,1,F,FALSE,Staten Island
December 10 2015,Pit Bull,3,M,FALSE,Staten Island
December 12 2015,PUGGLE,6,M,TRUE,Staten Island
December 15 2015,American Pit Bull Mix / Pit Bull Mix,11,M,TRUE,Staten Island
December 17 2015,Labrador Retriever,4,M,TRUE,Staten Island
December 20 2015,Pit Bull,1,F,TRUE,Staten Island
December 02 2015,Pug,7,F,TRUE,Staten Island
December 21 2015,Maltese,6,M,TRUE,Staten Island
December 19 2015,German Shepherd,6,F,FALSE,Staten Island
January 03 2016,Siberian Husky,1,M,FALSE,Staten Island
January 01 2016,German Shepherd,3,M,TRUE,Staten Island
January 07 2016,Labrador Retriever,6,M,TRUE,Staten Island
January 10 2016,Rottweiler,5,F,TRUE,Staten Island
January 14 2016,Pit Bull,7,M,FALSE,Staten Island
January 21 2016,Pit Bull,3,M,FALSE,Staten Island
January 23 2016,Shih Tzu,3,M,TRUE,Staten Island
January 23 2016,Shih Tzu,3,M,TRUE,Staten Island
February 01 2016,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE,Staten Island
January 22 2016,Pit Bull,7,M,FALSE,Staten Island
January 01 2016,Bull dog,3,F,TRUE,Staten Island
February 04 2016,Pit Bull,5,M,FALSE,Staten Island
January 14 2016,Pit Bull,2,M,TRUE,Staten Island
February 16 2016,BULL DOG PUG MIX,4,M,TRUE,Staten Island
February 13 2016,Boxer,2,F,TRUE,Staten Island
February 25 2016,BOXER/CATTLE,5,M,FALSE,Staten Island
February 27 2016,Chihuahua,3,M,TRUE,Staten Island
March 09 2016,Labrador Retriever,2,M,FALSE,Staten Island
March 08 2016,Labrador Retriever,2,M,FALSE,Staten Island
March 01 2016,PIT BULL/BOXER,1,M,TRUE,Staten Island
March 01 2016,Havanese,2,M,TRUE,Staten Island
March 03 2016,Schnoodle,6,M,TRUE,Staten Island
March 17 2016,Yorkshire Terrier,7,M,TRUE,Staten Island
March 19 2016,Australian Shepherd,16,F,TRUE,Staten Island
March 29 2016,Pit Bull,1,M,FALSE,Staten Island
March 26 2016,Pointer; German Shorthaired,7,M,TRUE,Staten Island
March 26 2016,CAIRN TERRIER X,8,M,TRUE,Staten Island
April 05 2016,MUTT,2,M,TRUE,Staten Island
April 05 2016,Rottweiler,4,M,TRUE,Staten Island
April 02 2016,Bull dog,3,M,FALSE,Staten Island
April 14 2016,Doberman Pinscher,3,M,TRUE,Staten Island
April 15 2016,Labrador Retriever Crossbreed,9,M,TRUE,Staten Island
April 18 2016,Shih Tzu,2,F,TRUE,Staten Island
April 13 2016,Pit Bull,1,M,FALSE,Staten Island
April 17 2016,Rottweiler,6,M,TRUE,Staten Island
April 14 2016,Jack Russ,13,F,TRUE,Staten Island
April 20 2016,Pit Bull,4,M,FALSE,Staten Island
April 12 2016,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Staten Island
April 23 2016,Shar-Pei; Chinese,10,F,TRUE,Staten Island
April 22 2016,Labrador Retriever Crossbreed,5,M,TRUE,Staten Island
April 23 2016,AMERICAN BULLY,2,M,TRUE,Staten Island
April 03 2016,Boxer,5,F,TRUE,Staten Island
April 26 2016,Labrador Retriever Crossbreed,4,M,TRUE,Staten Island
April 27 2016,SCHNAUZER/POODLE,4,F,TRUE,Staten Island
April 30 2016,Border Terrier,6,F,TRUE,Staten Island
April 30 2016,Boxer,3,M,FALSE,Staten Island
April 30 2016,PITBULL/ LABRADOR MIX,4,F,TRUE,Staten Island
April 29 2016,GERMAN SHEPARD/ LABRADOR RETRIEVER X,16,F,TRUE,Staten Island
May 03 2016,Labrador Retriever,6,F,TRUE,Staten Island
April 24 2016,PIT BULL,2,F,TRUE,Staten Island
May 04 2016,Pit Bull,1,M,TRUE,Staten Island
April 19 2016,Pit Bull,1,M,TRUE,Staten Island
May 03 2016,Bull dog,5,F,TRUE,Staten Island
May 10 2016,German Shepherd Crossbreed,12,F,TRUE,Staten Island
April 27 2016,Australian Shepherd,3,M,FALSE,Staten Island
May 17 2016,PIT BULL,2,M,FALSE,Staten Island
May 19 2016,American Pit Bull Mix / Pit Bull Mix,6,M,FALSE,Staten Island
May 09 2016,Shih Tzu,12,M,TRUE,Staten Island
May 20 2016,Collie; Bearded,8,M,TRUE,Staten Island
May 20 2016,Shih Tzu,6,M,TRUE,Staten Island
May 20 2016,Alaskan Klee Kai,1,M,FALSE,Staten Island
May 23 2016,Pit Bull,2,F,TRUE,Staten Island
May 25 2016,MULTI POO,7,M,TRUE,Staten Island
May 28 2016,American Pit Bull Terrier/Pit Bull,6,F,TRUE,Staten Island
May 30 2016,Mixed/Other,1,F,TRUE,Staten Island
May 30 2016,American Pit Bull Mix / Pit Bull Mix,2,F,TRUE,Staten Island
June 04 2016,Pit Bull,3,F,TRUE,Staten Island
May 30 2016,Beagle,9,M,FALSE,Staten Island
June 15 2016,Shih Tzu,2,M,FALSE,Staten Island
June 16 2016,Chihuahua,2,M,FALSE,Staten Island
June 19 2016,Shar-Pei; Chinese,6,F,TRUE,Staten Island
June 21 2016,PIT BULL,2,F,FALSE,Staten Island
June 20 2016,BEAGLE HOUND,3,M,TRUE,Staten Island
June 22 2016,German Shepherd,5,M,TRUE,Staten Island
June 22 2016,German Shepherd,5,M,TRUE,Staten Island
June 20 2016,MIXED TERRIER,3,F,TRUE,Staten Island
